subj,trial,map,option1,option2,chosen_object,unchosen_object,chosen_value,unchosen_value,decision
131,77,1,3,4,4,3,14.0261042959477,11.0002740485006,2
131,78,1,10,2,10,2,4.89356064113839,4.89356064113839,1
131,79,1,2,4,2,4,4.89356064113839,14.0261042959477,1
131,80,1,3,2,3,2,11.0002740485006,4.89356064113839,1
131,81,2,8,4,8,4,16.1621192465339,1.67308660338568,1
131,82,2,4,8,4,8,1.67308660338568,16.1621192465339,1
131,83,2,1,9,1,9,44.4858066222941,19.0043934374881,1
131,84,2,5,4,5,4,2.61214098539182,1.67308660338568,1
131,85,2,4,11,11,4,100,1.67308660338568,2
131,86,2,10,11,11,10,100,50.2328997724974,2
131,87,2,1,10,10,1,50.2328997724974,44.4858066222941,2
131,88,2,10,7,10,7,50.2328997724974,1.88923160081495,1
131,89,2,2,8,8,2,16.1621192465339,16.1621192465339,2
131,90,2,10,3,10,3,50.2328997724974,50.2328997724975,1
131,91,1,2,12,2,12,4.89356064113839,17.884245506376,1
131,92,1,4,10,10,4,4.89356064113839,14.0261042959477,2
131,93,1,6,1,1,6,0.759511501145757,43.594028762536,2
131,94,1,3,6,6,3,43.594028762536,11.0002740485006,2
131,95,1,1,7,7,1,90.3707077873196,0.759511501145757,2
131,96,1,12,3,3,12,11.0002740485006,17.884245506376,2
131,97,1,3,10,10,3,4.89356064113839,11.0002740485006,2
131,98,1,10,3,3,10,11.0002740485006,4.89356064113839,2
131,99,1,7,9,7,9,90.3707077873196,70.8751717969681,1
131,100,1,9,2,9,2,70.8751717969681,4.89356064113839,1
132,1,1,9,1,9,1,70.8751717969681,0.759511501145757,1
132,2,1,4,12,12,4,17.884245506376,14.0261042959477,2
132,3,1,4,8,4,8,14.0261042959477,43.594028762536,1
132,4,1,4,10,10,4,4.89356064113839,14.0261042959477,2
132,5,1,1,10,1,10,0.759511501145757,4.89356064113839,1
132,6,1,10,12,12,10,17.884245506376,4.89356064113839,2
132,7,1,8,7,7,8,90.3707077873196,43.594028762536,2
132,8,1,12,1,12,1,17.884245506376,0.759511501145757,1
132,9,1,8,6,8,6,43.594028762536,43.594028762536,1
132,10,1,2,12,2,12,4.89356064113839,17.884245506376,1
132,11,2,9,11,11,9,100,19.0043934374881,2
132,12,2,5,11,11,5,100,2.61214098539182,2
132,13,2,2,10,10,2,50.2328997724974,16.1621192465339,2
132,14,2,4,2,2,4,16.1621192465339,1.67308660338568,2
132,15,2,2,5,5,2,2.61214098539182,16.1621192465339,2
132,16,2,8,1,1,8,44.4858066222941,16.1621192465339,2
132,17,2,1,2,1,2,44.4858066222941,16.1621192465339,1
132,18,2,10,1,10,1,50.2328997724974,44.4858066222941,1
132,19,2,4,7,4,7,1.67308660338568,1.88923160081495,1
132,20,2,11,7,11,7,100,1.88923160081495,1
132,21,1,10,12,12,10,17.884245506376,4.89356064113839,2
132,22,1,6,1,6,1,43.594028762536,0.759511501145757,1
132,23,1,2,6,2,6,4.89356064113839,43.594028762536,1
132,24,1,10,6,6,10,43.594028762536,4.89356064113839,2
132,25,1,8,6,8,6,43.594028762536,43.594028762536,1
132,26,1,7,3,3,7,11.0002740485006,90.3707077873196,2
132,27,1,2,4,4,2,14.0261042959477,4.89356064113839,2
132,28,1,3,4,4,3,14.0261042959477,11.0002740485006,2
132,29,1,2,3,3,2,11.0002740485006,4.89356064113839,2
132,30,1,4,9,9,4,70.8751717969681,14.0261042959477,2
132,31,2,7,3,3,7,50.2328997724975,1.88923160081495,2
132,32,2,8,11,11,8,100,16.1621192465339,2
132,33,2,10,4,10,4,50.2328997724974,1.67308660338568,1
132,34,2,9,4,9,4,19.0043934374881,1.67308660338568,1
132,35,2,3,7,3,7,50.2328997724975,1.88923160081495,1
132,36,2,7,5,7,5,1.88923160081495,2.61214098539182,1
132,37,2,9,5,9,5,19.0043934374881,2.61214098539182,1
132,38,2,9,3,3,9,50.2328997724975,19.0043934374881,2
132,39,2,3,9,3,9,50.2328997724975,19.0043934374881,1
132,40,2,2,4,2,4,16.1621192465339,1.67308660338568,1
132,41,1,12,9,9,12,70.8751717969681,17.884245506376,2
132,42,1,8,7,7,8,90.3707077873196,43.594028762536,2
132,43,1,12,1,12,1,17.884245506376,0.759511501145757,1
132,44,1,2,8,8,2,43.594028762536,4.89356064113839,2
132,45,1,6,8,6,8,43.594028762536,43.594028762536,1
132,46,1,10,3,3,10,11.0002740485006,4.89356064113839,2
132,47,1,9,2,9,2,70.8751717969681,4.89356064113839,1
132,48,1,3,1,3,1,11.0002740485006,0.759511501145757,1
132,49,1,1,8,8,1,43.594028762536,0.759511501145757,2
132,50,1,6,4,6,4,43.594028762536,14.0261042959477,1
132,51,2,5,8,8,5,16.1621192465339,2.61214098539182,2
132,52,2,4,2,2,4,16.1621192465339,1.67308660338568,2
132,53,2,7,8,8,7,16.1621192465339,1.88923160081495,2
132,54,2,1,9,1,9,44.4858066222941,19.0043934374881,1
132,55,2,2,1,1,2,44.4858066222941,16.1621192465339,2
132,56,2,5,1,1,5,44.4858066222941,2.61214098539182,2
132,57,2,11,1,11,1,100,44.4858066222941,1
132,58,2,5,10,10,5,50.2328997724974,2.61214098539182,2
132,59,2,10,5,10,5,50.2328997724974,2.61214098539182,1
132,60,2,3,5,3,5,50.2328997724975,2.61214098539182,1
132,61,1,8,2,8,2,43.594028762536,4.89356064113839,1
132,62,1,7,6,7,6,90.3707077873196,43.594028762536,1
132,63,1,9,4,9,4,70.8751717969681,14.0261042959477,1
132,64,1,6,10,6,10,43.594028762536,4.89356064113839,1
132,65,1,1,12,12,1,17.884245506376,0.759511501145757,2
132,66,1,12,7,7,12,90.3707077873196,17.884245506376,2
132,67,1,7,10,7,10,90.3707077873196,4.89356064113839,1
132,68,1,3,2,3,2,11.0002740485006,4.89356064113839,1
132,69,1,7,2,7,2,90.3707077873196,4.89356064113839,1
132,70,1,4,3,4,3,14.0261042959477,11.0002740485006,1
132,71,2,1,7,1,7,44.4858066222941,1.88923160081495,1
132,72,2,9,2,9,2,19.0043934374881,16.1621192465339,1
132,73,2,1,3,1,3,44.4858066222941,50.2328997724975,1
132,74,2,3,9,3,9,50.2328997724975,19.0043934374881,1
132,75,2,7,8,8,7,16.1621192465339,1.88923160081495,2
132,76,2,4,2,2,4,16.1621192465339,1.67308660338568,2
132,77,2,2,11,11,2,100,16.1621192465339,2
132,78,2,7,4,4,7,1.67308660338568,1.88923160081495,2
132,79,2,11,10,11,10,100,50.2328997724974,1
132,80,2,5,3,3,5,50.2328997724975,2.61214098539182,2
132,81,1,10,4,10,4,4.89356064113839,14.0261042959477,1
132,82,1,9,3,9,3,70.8751717969681,11.0002740485006,1
132,83,1,1,7,7,1,90.3707077873196,0.759511501145757,2
132,84,1,9,8,9,8,70.8751717969681,43.594028762536,1
132,85,1,3,10,3,10,11.0002740485006,4.89356064113839,1
132,86,1,7,9,7,9,90.3707077873196,70.8751717969681,1
132,87,1,6,9,9,6,70.8751717969681,43.594028762536,2
132,88,1,12,2,12,2,17.884245506376,4.89356064113839,1
132,89,1,1,7,7,1,90.3707077873196,0.759511501145757,2
132,90,1,3,9,9,3,70.8751717969681,11.0002740485006,2
132,91,2,4,11,11,4,100,1.67308660338568,2
132,92,2,10,8,10,8,50.2328997724974,16.1621192465339,1
132,93,2,8,9,8,9,16.1621192465339,19.0043934374881,1
132,94,2,10,7,10,7,50.2328997724974,1.88923160081495,1
132,95,2,8,3,3,8,50.2328997724975,16.1621192465339,2
132,96,2,11,4,11,4,100,1.67308660338568,1
132,97,2,8,9,8,9,16.1621192465339,19.0043934374881,1
132,98,2,3,10,10,3,50.2328997724974,50.2328997724975,2
132,99,2,11,8,11,8,100,16.1621192465339,1
132,100,2,1,10,1,10,44.4858066222941,50.2328997724974,1
133,1,1,8,1,8,1,43.594028762536,0.759511501145757,1
133,2,1,4,7,7,4,90.3707077873196,14.0261042959477,2
133,3,1,2,8,8,2,43.594028762536,4.89356064113839,2
133,4,1,2,12,12,2,17.884245506376,4.89356064113839,2
133,5,1,6,8,8,6,43.594028762536,43.594028762536,2
133,6,1,10,3,3,10,11.0002740485006,4.89356064113839,2
133,7,1,3,10,3,10,11.0002740485006,4.89356064113839,1
133,8,1,6,12,6,12,43.594028762536,17.884245506376,1
133,9,1,10,9,9,10,70.8751717969681,4.89356064113839,2
133,10,1,9,7,7,9,90.3707077873196,70.8751717969681,2
133,11,2,8,11,11,8,100,16.1621192465339,2
133,12,2,7,8,8,7,16.1621192465339,1.88923160081495,2
133,13,2,3,5,3,5,50.2328997724975,2.61214098539182,1
133,14,2,8,5,8,5,16.1621192465339,2.61214098539182,1
133,15,2,1,9,1,9,44.4858066222941,19.0043934374881,1
133,16,2,10,7,10,7,50.2328997724974,1.88923160081495,1
133,17,2,10,5,10,5,50.2328997724974,2.61214098539182,1
133,18,2,5,4,5,4,2.61214098539182,1.67308660338568,1
133,19,2,7,2,2,7,16.1621192465339,1.88923160081495,2
133,20,2,11,1,11,1,100,44.4858066222941,1
133,21,1,4,10,4,10,14.0261042959477,4.89356064113839,1
133,22,1,7,6,6,7,43.594028762536,90.3707077873196,2
133,23,1,12,2,12,2,17.884245506376,4.89356064113839,1
133,24,1,7,8,7,8,90.3707077873196,43.594028762536,1
133,25,1,9,2,9,2,70.8751717969681,4.89356064113839,1
133,26,1,4,9,9,4,70.8751717969681,14.0261042959477,2
133,27,1,8,3,8,3,43.594028762536,11.0002740485006,1
133,28,1,6,8,6,8,43.594028762536,43.594028762536,1
133,29,1,10,1,10,1,4.89356064113839,0.759511501145757,1
133,30,1,6,12,6,12,43.594028762536,17.884245506376,1
133,31,2,10,3,10,3,50.2328997724974,50.2328997724975,1
133,32,2,3,7,3,7,50.2328997724975,1.88923160081495,1
133,33,2,4,11,11,4,100,1.67308660338568,2
133,34,2,9,1,1,9,44.4858066222941,19.0043934374881,2
133,35,2,8,10,10,8,50.2328997724974,16.1621192465339,2
133,36,2,8,1,1,8,44.4858066222941,16.1621192465339,2
133,37,2,1,8,1,8,44.4858066222941,16.1621192465339,1
133,38,2,7,1,1,7,44.4858066222941,1.88923160081495,2
133,39,2,4,3,3,4,50.2328997724975,1.67308660338568,2
133,40,2,5,4,4,5,1.67308660338568,2.61214098539182,2
133,41,1,4,1,4,1,14.0261042959477,0.759511501145757,1
133,42,1,1,9,9,1,70.8751717969681,0.759511501145757,2
133,43,1,7,6,7,6,90.3707077873196,43.594028762536,1
133,44,1,9,4,9,4,70.8751717969681,14.0261042959477,1
133,45,1,7,3,7,3,90.3707077873196,11.0002740485006,1
133,46,1,8,6,8,6,43.594028762536,43.594028762536,1
133,47,1,12,9,9,12,70.8751717969681,17.884245506376,2
133,48,1,3,4,3,4,11.0002740485006,14.0261042959477,1
133,49,1,7,3,7,3,90.3707077873196,11.0002740485006,1
133,50,1,8,12,8,12,43.594028762536,17.884245506376,1
133,51,2,3,9,9,3,19.0043934374881,50.2328997724975,2
133,52,2,2,5,2,5,16.1621192465339,2.61214098539182,1
133,53,2,4,11,11,4,100,1.67308660338568,2
133,54,2,10,9,10,9,50.2328997724974,19.0043934374881,1
133,55,2,5,7,7,5,1.88923160081495,2.61214098539182,2
133,56,2,2,10,10,2,50.2328997724974,16.1621192465339,2
133,57,2,3,5,3,5,50.2328997724975,2.61214098539182,1
133,58,2,11,4,11,4,100,1.67308660338568,1
133,59,2,9,8,9,8,19.0043934374881,16.1621192465339,1
133,60,2,5,3,3,5,50.2328997724975,2.61214098539182,2
133,61,1,8,7,7,8,90.3707077873196,43.594028762536,2
133,62,1,1,7,7,1,90.3707077873196,0.759511501145757,2
133,63,1,10,6,6,10,43.594028762536,4.89356064113839,2
133,64,1,1,4,4,1,14.0261042959477,0.759511501145757,2
133,65,1,3,1,3,1,11.0002740485006,0.759511501145757,1
133,66,1,9,3,9,3,70.8751717969681,11.0002740485006,1
133,67,1,9,4,9,4,70.8751717969681,14.0261042959477,1
133,68,1,1,10,10,1,4.89356064113839,0.759511501145757,2
133,69,1,12,7,7,12,90.3707077873196,17.884245506376,2
133,70,1,2,8,8,2,43.594028762536,4.89356064113839,2
133,71,2,10,11,11,10,100,50.2328997724974,2
133,72,2,2,3,3,2,50.2328997724975,16.1621192465339,2
133,73,2,7,11,11,7,100,1.88923160081495,2
133,74,2,11,2,11,2,100,16.1621192465339,1
133,75,2,2,10,10,2,50.2328997724974,16.1621192465339,2
133,76,2,4,2,2,4,16.1621192465339,1.67308660338568,2
133,77,2,3,2,3,2,50.2328997724975,16.1621192465339,1
133,78,2,1,9,9,1,19.0043934374881,44.4858066222941,2
133,79,2,9,4,9,4,19.0043934374881,1.67308660338568,1
133,80,2,7,10,10,7,50.2328997724974,1.88923160081495,2
133,81,1,3,2,3,2,11.0002740485006,4.89356064113839,1
133,82,1,2,6,6,2,43.594028762536,4.89356064113839,2
133,83,1,2,1,2,1,4.89356064113839,0.759511501145757,1
133,84,1,6,4,4,6,14.0261042959477,43.594028762536,2
133,85,1,3,12,3,12,11.0002740485006,17.884245506376,1
133,86,1,1,9,9,1,70.8751717969681,0.759511501145757,2
133,87,1,12,10,12,10,17.884245506376,4.89356064113839,1
133,88,1,4,2,2,4,4.89356064113839,14.0261042959477,2
133,89,1,10,2,10,2,4.89356064113839,4.89356064113839,1
133,90,1,12,10,12,10,17.884245506376,4.89356064113839,1
133,91,2,1,4,1,4,44.4858066222941,1.67308660338568,1
133,92,2,2,7,2,7,16.1621192465339,1.88923160081495,1
133,93,2,1,8,1,8,44.4858066222941,16.1621192465339,1
133,94,2,8,3,3,8,50.2328997724975,16.1621192465339,2
133,95,2,11,10,11,10,100,50.2328997724974,1
133,96,2,11,9,11,9,100,19.0043934374881,1
133,97,2,4,2,2,4,16.1621192465339,1.67308660338568,2
133,98,2,5,1,1,5,44.4858066222941,2.61214098539182,2
133,99,2,9,8,9,8,19.0043934374881,16.1621192465339,1
133,100,2,9,7,9,7,19.0043934374881,1.88923160081495,1
134,1,2,7,9,7,9,1.88923160081495,19.0043934374881,1
134,2,2,1,3,1,3,44.4858066222941,50.2328997724975,1
134,3,2,3,11,3,11,50.2328997724975,100,1
134,4,2,5,1,5,1,2.61214098539182,44.4858066222941,1
134,5,2,5,11,11,5,100,2.61214098539182,2
134,6,2,7,10,7,10,1.88923160081495,50.2328997724974,1
134,7,2,11,4,4,11,1.67308660338568,100,2
134,8,2,10,1,10,1,50.2328997724974,44.4858066222941,1
134,9,2,11,7,11,7,100,1.88923160081495,1
134,10,2,8,2,8,2,16.1621192465339,16.1621192465339,1
134,11,1,7,8,7,8,90.3707077873196,43.594028762536,1
134,12,1,8,9,8,9,43.594028762536,70.8751717969681,1
134,13,1,3,8,3,8,11.0002740485006,43.594028762536,1
134,14,1,10,7,10,7,4.89356064113839,90.3707077873196,1
134,15,1,12,4,12,4,17.884245506376,14.0261042959477,1
134,16,1,1,12,1,12,0.759511501145757,17.884245506376,1
134,17,1,1,2,2,1,4.89356064113839,0.759511501145757,2
134,18,1,12,7,7,12,90.3707077873196,17.884245506376,2
134,19,1,6,3,6,3,43.594028762536,11.0002740485006,1
134,20,1,12,6,12,6,17.884245506376,43.594028762536,1
134,21,2,4,5,5,4,2.61214098539182,1.67308660338568,2
134,22,2,5,10,10,5,50.2328997724974,2.61214098539182,2
134,23,2,7,8,8,7,16.1621192465339,1.88923160081495,2
134,24,2,3,4,3,4,50.2328997724975,1.67308660338568,1
134,25,2,4,5,4,5,1.67308660338568,2.61214098539182,1
134,26,2,1,7,1,7,44.4858066222941,1.88923160081495,1
134,27,2,9,10,9,10,19.0043934374881,50.2328997724974,1
134,28,2,8,3,8,3,16.1621192465339,50.2328997724975,1
134,29,2,2,10,2,10,16.1621192465339,50.2328997724974,1
134,30,2,7,9,7,9,1.88923160081495,19.0043934374881,1
134,31,1,2,1,2,1,4.89356064113839,0.759511501145757,1
134,32,1,6,9,6,9,43.594028762536,70.8751717969681,1
134,33,1,9,12,9,12,70.8751717969681,17.884245506376,1
134,34,1,4,6,4,6,14.0261042959477,43.594028762536,1
134,35,1,2,1,1,2,0.759511501145757,4.89356064113839,2
134,36,1,12,7,7,12,90.3707077873196,17.884245506376,2
134,37,1,4,2,4,2,14.0261042959477,4.89356064113839,1
134,38,1,7,12,12,7,17.884245506376,90.3707077873196,2
134,39,1,9,1,9,1,70.8751717969681,0.759511501145757,1
134,40,1,1,8,8,1,43.594028762536,0.759511501145757,2
134,41,2,1,5,1,5,44.4858066222941,2.61214098539182,1
134,42,2,11,2,11,2,100,16.1621192465339,1
134,43,2,9,5,9,5,19.0043934374881,2.61214098539182,1
134,44,2,1,3,3,1,50.2328997724975,44.4858066222941,2
134,45,2,9,4,4,9,1.67308660338568,19.0043934374881,2
134,46,2,4,5,4,5,1.67308660338568,2.61214098539182,1
134,47,2,10,1,10,1,50.2328997724974,44.4858066222941,1
134,48,2,11,9,9,11,19.0043934374881,100,2
134,49,2,3,1,3,1,50.2328997724975,44.4858066222941,1
134,50,2,11,2,2,11,16.1621192465339,100,2
134,51,1,6,3,6,3,43.594028762536,11.0002740485006,1
134,52,1,8,3,3,8,11.0002740485006,43.594028762536,2
134,53,1,6,2,2,6,4.89356064113839,43.594028762536,2
134,54,1,8,3,8,3,43.594028762536,11.0002740485006,1
134,55,1,1,8,8,1,43.594028762536,0.759511501145757,2
134,56,1,7,4,7,4,90.3707077873196,14.0261042959477,1
134,57,1,10,2,10,2,4.89356064113839,4.89356064113839,1
134,58,1,7,4,4,7,14.0261042959477,90.3707077873196,2
134,59,1,3,10,3,10,11.0002740485006,4.89356064113839,1
134,60,1,2,6,6,2,43.594028762536,4.89356064113839,2
134,61,2,4,7,7,4,1.88923160081495,1.67308660338568,2
134,62,2,2,11,2,11,16.1621192465339,100,1
134,63,2,8,2,8,2,16.1621192465339,16.1621192465339,1
134,64,2,10,3,3,10,50.2328997724975,50.2328997724974,2
134,65,2,2,4,2,4,16.1621192465339,1.67308660338568,1
134,66,2,2,9,9,2,19.0043934374881,16.1621192465339,2
134,67,2,9,8,8,9,16.1621192465339,19.0043934374881,2
134,68,2,10,4,10,4,50.2328997724974,1.67308660338568,1
134,69,2,5,9,5,9,2.61214098539182,19.0043934374881,1
134,70,2,4,7,7,4,1.88923160081495,1.67308660338568,2
134,71,1,3,10,10,3,4.89356064113839,11.0002740485006,2
134,72,1,10,6,6,10,43.594028762536,4.89356064113839,2
134,73,1,3,2,3,2,11.0002740485006,4.89356064113839,1
134,74,1,9,4,9,4,70.8751717969681,14.0261042959477,1
134,75,1,10,1,1,10,0.759511501145757,4.89356064113839,2
134,76,1,4,6,6,4,43.594028762536,14.0261042959477,2
134,77,1,3,9,3,9,11.0002740485006,70.8751717969681,1
134,78,1,7,9,7,9,90.3707077873196,70.8751717969681,1
134,79,1,2,10,2,10,4.89356064113839,4.89356064113839,1
134,80,1,9,12,12,9,17.884245506376,70.8751717969681,2
134,81,2,3,8,8,3,16.1621192465339,50.2328997724975,2
134,82,2,9,1,9,1,19.0043934374881,44.4858066222941,1
134,83,2,8,2,8,2,16.1621192465339,16.1621192465339,1
134,84,2,8,7,7,8,1.88923160081495,16.1621192465339,2
134,85,2,1,11,11,1,100,44.4858066222941,2
134,86,2,5,8,5,8,2.61214098539182,16.1621192465339,1
134,87,2,10,11,10,11,50.2328997724974,100,1
134,88,2,3,8,8,3,16.1621192465339,50.2328997724975,2
134,89,2,2,10,2,10,16.1621192465339,50.2328997724974,1
134,90,2,7,3,3,7,50.2328997724975,1.88923160081495,2
134,91,1,6,10,10,6,4.89356064113839,43.594028762536,2
134,92,1,4,1,1,4,0.759511501145757,14.0261042959477,2
134,93,1,8,4,8,4,43.594028762536,14.0261042959477,1
134,94,1,9,7,9,7,70.8751717969681,90.3707077873196,1
134,95,1,1,10,10,1,4.89356064113839,0.759511501145757,2
134,96,1,2,8,8,2,43.594028762536,4.89356064113839,2
134,97,1,4,12,12,4,17.884245506376,14.0261042959477,2
134,98,1,8,3,3,8,11.0002740485006,43.594028762536,2
134,99,1,12,9,9,12,70.8751717969681,17.884245506376,2
134,100,1,10,7,10,7,4.89356064113839,90.3707077873196,1
135,1,2,9,7,9,7,19.0043934374881,1.88923160081495,1
135,2,2,3,8,3,8,50.2328997724975,16.1621192465339,1
135,3,2,4,11,4,11,1.67308660338568,100,1
135,4,2,4,1,1,4,44.4858066222941,1.67308660338568,2
135,5,2,5,10,10,5,50.2328997724974,2.61214098539182,2
135,6,2,11,7,11,7,100,1.88923160081495,1
135,7,2,7,9,7,9,1.88923160081495,19.0043934374881,1
135,8,2,1,3,3,1,50.2328997724975,44.4858066222941,2
135,9,2,4,8,4,8,1.67308660338568,16.1621192465339,1
135,10,2,2,4,2,4,16.1621192465339,1.67308660338568,1
135,11,1,9,7,9,7,70.8751717969681,90.3707077873196,1
135,12,1,12,4,4,12,14.0261042959477,17.884245506376,2
135,13,1,7,4,4,7,14.0261042959477,90.3707077873196,2
135,14,1,6,3,6,3,43.594028762536,11.0002740485006,1
135,15,1,1,7,7,1,90.3707077873196,0.759511501145757,2
135,16,1,6,9,9,6,70.8751717969681,43.594028762536,2
135,17,1,9,12,9,12,70.8751717969681,17.884245506376,1
135,18,1,10,8,8,10,43.594028762536,4.89356064113839,2
135,19,1,12,8,12,8,17.884245506376,43.594028762536,1
135,20,1,2,7,2,7,4.89356064113839,90.3707077873196,1
135,21,2,1,11,1,11,44.4858066222941,100,1
135,22,2,3,10,3,10,50.2328997724975,50.2328997724974,1
135,23,2,10,8,10,8,50.2328997724974,16.1621192465339,1
135,24,2,5,10,10,5,50.2328997724974,2.61214098539182,2
135,25,2,8,10,10,8,50.2328997724974,16.1621192465339,2
135,26,2,9,1,1,9,44.4858066222941,19.0043934374881,2
135,27,2,2,5,2,5,16.1621192465339,2.61214098539182,1
135,28,2,8,7,8,7,16.1621192465339,1.88923160081495,1
135,29,2,8,5,5,8,2.61214098539182,16.1621192465339,2
135,30,2,7,11,11,7,100,1.88923160081495,2
135,31,1,10,6,10,6,4.89356064113839,43.594028762536,1
135,32,1,4,3,4,3,14.0261042959477,11.0002740485006,1
135,33,1,2,4,2,4,4.89356064113839,14.0261042959477,1
135,34,1,7,10,7,10,90.3707077873196,4.89356064113839,1
135,35,1,3,10,3,10,11.0002740485006,4.89356064113839,1
135,36,1,4,12,4,12,14.0261042959477,17.884245506376,1
135,37,1,8,6,6,8,43.594028762536,43.594028762536,2
135,38,1,7,9,7,9,90.3707077873196,70.8751717969681,1
135,39,1,3,10,10,3,4.89356064113839,11.0002740485006,2
135,40,1,1,6,6,1,43.594028762536,0.759511501145757,2
135,41,2,3,4,3,4,50.2328997724975,1.67308660338568,1
135,42,2,11,5,11,5,100,2.61214098539182,1
135,43,2,7,11,11,7,100,1.88923160081495,2
135,44,2,7,4,4,7,1.67308660338568,1.88923160081495,2
135,45,2,4,2,2,4,16.1621192465339,1.67308660338568,2
135,46,2,5,2,5,2,2.61214098539182,16.1621192465339,1
135,47,2,4,9,9,4,19.0043934374881,1.67308660338568,2
135,48,2,9,1,1,9,44.4858066222941,19.0043934374881,2
135,49,2,8,2,2,8,16.1621192465339,16.1621192465339,2
135,50,2,10,5,10,5,50.2328997724974,2.61214098539182,1
135,51,1,8,3,8,3,43.594028762536,11.0002740485006,1
135,52,1,6,9,9,6,70.8751717969681,43.594028762536,2
135,53,1,12,1,1,12,0.759511501145757,17.884245506376,2
135,54,1,3,10,10,3,4.89356064113839,11.0002740485006,2
135,55,1,3,2,3,2,11.0002740485006,4.89356064113839,1
135,56,1,10,8,8,10,43.594028762536,4.89356064113839,2
135,57,1,7,6,7,6,90.3707077873196,43.594028762536,1
135,58,1,6,9,9,6,70.8751717969681,43.594028762536,2
135,59,1,2,3,2,3,4.89356064113839,11.0002740485006,1
135,60,1,8,7,7,8,90.3707077873196,43.594028762536,2
135,61,2,2,9,2,9,16.1621192465339,19.0043934374881,1
135,62,2,8,11,11,8,100,16.1621192465339,2
135,63,2,10,9,10,9,50.2328997724974,19.0043934374881,1
135,64,2,9,2,2,9,16.1621192465339,19.0043934374881,2
135,65,2,2,3,3,2,50.2328997724975,16.1621192465339,2
135,66,2,1,3,1,3,44.4858066222941,50.2328997724975,1
135,67,2,10,1,10,1,50.2328997724974,44.4858066222941,1
135,68,2,5,3,3,5,50.2328997724975,2.61214098539182,2
135,69,2,3,1,3,1,50.2328997724975,44.4858066222941,1
135,70,2,2,10,10,2,50.2328997724974,16.1621192465339,2
135,71,1,2,12,12,2,17.884245506376,4.89356064113839,2
135,72,1,8,2,2,8,4.89356064113839,43.594028762536,2
135,73,1,7,12,7,12,90.3707077873196,17.884245506376,1
135,74,1,1,4,1,4,0.759511501145757,14.0261042959477,1
135,75,1,4,2,4,2,14.0261042959477,4.89356064113839,1
135,76,1,1,3,1,3,0.759511501145757,11.0002740485006,1
135,77,1,8,2,8,2,43.594028762536,4.89356064113839,1
135,78,1,10,1,10,1,4.89356064113839,0.759511501145757,1
135,79,1,1,9,9,1,70.8751717969681,0.759511501145757,2
135,80,1,12,6,6,12,43.594028762536,17.884245506376,2
135,81,2,1,8,1,8,44.4858066222941,16.1621192465339,1
135,82,2,7,2,2,7,16.1621192465339,1.88923160081495,2
135,83,2,9,4,9,4,19.0043934374881,1.67308660338568,1
135,84,2,3,8,3,8,50.2328997724975,16.1621192465339,1
135,85,2,5,3,3,5,50.2328997724975,2.61214098539182,2
135,86,2,10,7,10,7,50.2328997724974,1.88923160081495,1
135,87,2,11,7,11,7,100,1.88923160081495,1
135,88,2,11,5,11,5,100,2.61214098539182,1
135,89,2,1,4,1,4,44.4858066222941,1.67308660338568,1
